Name,Style,Brewery,ABV,Min IBU,Max IBU,number_of_reviews
Bancreagie Peated Scotch Ale,Scotch Ale / Wee Heavy,Brau Brothers Brewing Co. LLC,0.6153846153846153,0.5,0.0,-0.23754789272030652
Bar Fly,Smoked Beer,Midnight Sun Brewing Co.,2.153846153846154,0.0,-0.25,-0.1839080459770115
Barbarossa,Rye Beer - Roggenbier,Brasserie Dieu Du Ciel,-0.4615384615384617,-1.0,-0.75,-0.34099616858237547
Barbarossa Double Dark Lager,Lager - Munich Dunkel,Christian Moerlein Brewing Company,-0.3846153846153847,-0.5,-0.5,-0.09195402298850575
Barbãr (Belgian Honey Ale),Strong Ale - Belgian Pale,Brasserie Lefèbvre SA,0.7692307692307694,0.0,0.25,0.16091954022988506
Bare Ass Blonde Ale,Blonde Ale - American,DuClaw Brewing Company,-0.3846153846153847,-0.5,-0.5,-0.2988505747126437
Barking Squirrel Lager,Lager - American Amber / Red,Hop City Brewing Co.,-0.3846153846153847,-0.2,-0.25,-0.2567049808429119
Barktoberfest,Lager - Märzen / Oktoberfest,Thirsty Dog Brewing Company,0.0,-0.2,-0.5,-0.14942528735632185
Barleywine Ale,Barleywine - American,The Duck-Rabbit Craft Brewery,1.9230769230769234,4.0,3.25,0.7701149425287356
Barleywine Style Ale,Barleywine - American,Green Flash Brewing Co.,1.884615384615385,4.0,3.25,0.9808429118773946
Barmy,Strong Ale - American,Ballast Point Brewing Company,2.307692307692308,2.0,3.25,-0.2950191570881226
Barnburner Lager,Lager - European / Dortmunder Export,Lagerheads Smokehouse & Brewing Co.,0.0,0.3,-0.3,-0.34099616858237547
Barney Flats Oatmeal Stout,Stout - Oatmeal,Anderson Valley Brewing Company,-0.076923076923077,0.0,0.25,2.6015325670498086
Barrel Aged Behemoth,Barleywine - American,Three Floyds Brewing Co. & Brewpub,2.5000000000000004,4.0,3.25,-0.22988505747126436
Barrel Aged Brrrbon (Brothers' Reserve Series),Winter Warmer,Widmer Brothers Brewing Company,1.307692307692308,1.5,0.75,0.25287356321839083
Barriquée (Italy Version),Sour - Flanders Red Ale,Panil,0.7692307692307694,-1.0,-0.5,0.07279693486590039
Barriquée (Sour Version),Sour - Flanders Red Ale,Panil,0.7692307692307694,-1.0,-0.5,0.18773946360153257
Bass Pale Ale,Pale Ale - English,Bass Brewers Limited,-0.3461538461538463,0.0,0.25,3.842911877394636
Batch 19Coors Brewing Company (Molson-Coors),Lager - Adjunct,Coors Brewing Company,-0.19230769230769235,-1.2,-0.85,-0.2681992337164751
Batemans XXXB,Bitter - English Extra Special / Strong Bitter (ESB),George Bateman and Son Ltd. / Batemans Brewery,-0.4615384615384617,0.0,0.25,0.022988505747126436
Battle Axe,Red Ale - Imperial,Austin Beerworks,0.7692307692307694,3.5,2.5,-0.3448275862068966
Battlefield Bock,Bock - Traditional,Red Oak Brewery,0.19230769230769235,0.0,-0.25,-0.3103448275862069
Bavarian-Styled Doppel Weizen,Bock - Weizenbock,Lagunitas Brewing Company,1.0384615384615383,-0.5,0.0,0.5095785440613027
Beamish Irish Stout,Stout - Irish Dry,Beamish & Crawford Plc.,-0.7307692307692311,1.0,0.25,1.9655172413793103
Beast Bitter,Bitter - English Extra Special / Strong Bitter (ESB),"Middle Ages Brewing Co., Ltd.",-0.26923076923076933,0.0,0.25,0.2796934865900383
Beatification,Wild Ale,Russian River Brewing Company,0.0,-1.5,-0.25,0.9923371647509579
Beck's,Pilsner - German,Brauerei Beck & Co.,-0.3846153846153847,0.5,0.25,1.9770114942528736
Beck's Dark,Lager - Munich Dunkel,Brauerei Beck & Co.,-0.3846153846153847,-0.5,-0.5,0.8007662835249042
Beck's Light,Lager - Light,Brauerei Beck & Co.,-0.8653846153846155,-1.2,-1.15,-0.1111111111111111
Beck's Non-Alcoholic,Low Alcohol Beer,Brauerei Beck & Co.,-2.1923076923076925,-1.0,-0.75,-0.23371647509578544
Beck's Oktoberfest,Lager - Märzen / Oktoberfest,Brauerei Beck & Co.,-0.3846153846153847,-0.2,-0.5,1.1800766283524904
Beck's Premier Light,Lager - Light,Brauerei Beck & Co.,-1.4230769230769234,-1.2,-1.15,-0.05747126436781609
Bedlam,IPA - Belgian,Ale Asylum,0.5384615384615387,3.0,2.25,-0.12260536398467432
Beer Geek Bacon,Stout - Oatmeal,Mikkeller ApS,0.576923076923077,0.0,0.25,0.47126436781609193
Beer Geek Breakfast,Stout - Oatmeal,Mikkeller ApS,0.576923076923077,0.0,0.25,2.5977011494252875
Beer Geek Brunch Weasel,Stout - American Imperial,Mikkeller ApS,1.884615384615385,3.0,2.25,1.9425287356321839
Beerlao Dark,Lager - European Dark,Lao Brewery Co.,0.19230769230769235,-0.5,0.25,-0.19157088122605365
Beerlao Lager,Lager - Japanese Rice,Lao Brewery Co.,-0.3846153846153847,-1.4,-0.85,-0.07662835249042145
Beersel Lager,Lager - Kellerbier / Zwickelbier,Brouwerij Drie Fonteinen,-0.30769230769230765,0.0,0.25,-0.22988505747126436
Before-After Premium Lager (12% ABV),Lager - European Strong,Rinkuškiai Alaus Darykloje,2.307692307692308,-0.5,0.25,-0.3524904214559387
Behemoth,Barleywine - American,Three Floyds Brewing Co. & Brewpub,1.730769230769231,4.0,3.25,1.3065134099616857
Belgian Blonde,Blonde Ale - Belgian,BottleTree Beer Co.,-0.3846153846153847,-0.5,-0.25,-0.26436781609195403
Belgian Freeze Belgian Style Winter Ale,Brown Ale - Belgian Dark,River Horse Brewing Co.,0.7692307692307694,-0.5,-0.5,0.23371647509578544
Belgian Style Amber Ale,Pale Ale - Belgian,Dark Horse Brewing Company,-0.19230769230769235,0.0,-0.25,0.2988505747126437
Belhaven Best,Bitter - English,Belhaven Brewery Company Ltd.,-0.9615384615384617,0.0,0.0,-0.10344827586206896
Believer,Red Ale - American Amber / Red,Ninkasi Brewing Company,0.3461538461538463,0.5,0.5,0.1417624521072797
Belk's ESB,Bitter - English Extra Special / Strong Bitter (ESB),Anderson Valley Brewing Company,0.30769230769230765,0.0,0.25,0.9540229885057471
Bell Ringer,Strong Ale - American,RJ Rockers Brewing Company,0.7692307692307694,2.0,3.25,0.19157088122605365
Bellaire Brown Ale,Brown Ale - American,Short's Brewing Company,0.3846153846153847,0.5,0.5,0.42528735632183906
Belle Vue Gueuze,Lambic - Gueuze,Brasserie Belle-Vue,-0.19230769230769235,-2.0,-1.25,-0.19923371647509577
Belle Vue Kriek,Lambic - Fruit,Brasserie Belle-Vue,-0.30769230769230765,-0.5,-0.7,0.11877394636015326
Beltaine Scottish Ale,Scottish Ale,Shoreline Brewery And Restaurant,-0.5,-1.1,-0.5,-0.31800766283524906
BelzebuthBrasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),Strong Ale - Belgian Pale,Brasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),2.6923076923076925,0.0,0.25,0.7279693486590039
Benchwarmer Porter,Porter - English,Cooperstown Brewing Company,0.11538461538461534,0.0,-0.25,0.14559386973180077
Bender,Brown Ale - American,Surly Brewing Company,-0.19230769230769235,0.5,0.5,2.260536398467433
Benediction,Dubbel,Russian River Brewing Company,0.2884615384615385,-0.5,-0.25,-0.26053639846743293
Benediktiner Weissbier,Wheat Beer - Hefeweizen,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,-0.23076923076923067,-1.0,-1.0,-0.3524904214559387
Benediktiner Weissbier Dunkel,Wheat Beer - Dunkelweizen,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,-0.23076923076923067,-1.0,-1.0,-0.3486590038314176
Benji's Chipotle Smoked Imperial Porter,Porter - Smoked,Tyranena Brewing Company,0.576923076923077,0.0,0.25,0.04597701149425287
Berkshire Maibock Lager,Bock - Maibock,Berkshire Brewing Company Inc.,0.19230769230769235,0.0,0.15,0.1111111111111111
Berliner Kindl Weisse,Sour - Berliner Weisse,Berliner Kindl Brauerei,-1.153846153846154,-1.7,-1.45,0.2835249042145594
Berliner Style Weisse,Sour - Berliner Weisse,Gasthaus & Gosebrauerei Bayerischer Bahnhof,-1.153846153846154,-1.7,-1.45,0.13793103448275862
Berliner Weisse,Sour - Berliner Weisse,Jackie O's Pub & Brewery,-0.17692307692307693,-1.7,-1.45,-0.28735632183908044
Berliner Weisse,Sour - Berliner Weisse,White Birch Brewing,-0.19230769230769235,-1.7,-1.45,-0.05363984674329502
Bernard Cerne (Dark),Lager - European Dark,Bernard Family Brewery,-0.3461538461538463,-0.5,0.25,-0.26053639846743293
Berry Weiss,Wheat Beer - American Pale,Jacob Leinenkugel Brewing Company,-0.5,-1.0,0.0,1.0727969348659003
Best Bitter,Bitter - English,Gritty McDuff's Brewing Company,-0.3846153846153847,0.0,0.0,0.1111111111111111
Best Bitter,Bitter - English,St. Peter's Brewery Co Ltd,-0.8846153846153847,0.0,0.0,-0.22988505747126436
Best Extra Stout,Stout - Foreign / Export,Coopers Brewery Limited,0.11538461538461534,1.0,1.75,1.0191570881226053
BiFrost,Winter Warmer,Elysian Brewing Company,0.884615384615385,1.5,0.75,0.1724137931034483
Biere De Miele,Braggot,Rabbit's Foot Meadery,-0.6923076923076923,0.0,0.25,-0.30268199233716475
Big Bark Amber Lager,Lager - Vienna,Live Oak Brewing Company,-0.423076923076923,-0.5,-0.25,-0.20689655172413793
Big Bear Black Stout,Stout - American Imperial,Bear Republic Brewing Co.,0.8076923076923077,3.0,2.25,3.4865900383141764
Big Bison Ale,Dubbel,Crown Valley Brewing & Distilling Co.,0.3461538461538463,-0.5,-0.25,-0.2413793103448276
Big Black Smoke,Porter - Smoked,Great Lakes Brewing Company,0.076923076923077,0.0,0.25,-0.2681992337164751
Big Dick's Olde Ale,Old Ale,Arcadia Brewing Company,1.153846153846154,1.0,1.5,0.16091954022988506
Big Eye,IPA - American,Ballast Point Brewing Company,0.3846153846153847,3.0,1.75,-0.3448275862068966
Big Red Coq,Red Ale - American Amber / Red,Brewery Vivant,0.19230769230769235,0.5,0.5,-0.32567049808429116
Big Sound,Scotch Ale / Wee Heavy,Cigar City Brewing,0.9615384615384617,0.5,0.0,0.21839080459770116
Big Wave Golden Ale,Blonde Ale - American,Kona Brewing Co.,-0.6153846153846153,-0.5,-0.5,-0.16475095785440613
Big Worse,Barleywine - American,Mikkeller ApS,2.307692307692308,4.0,3.25,0.4444444444444444
Bikini Blonde Lager,Lager - Helles,Maui Brewing Co.,-0.3461538461538463,-0.2,-0.5,-0.16475095785440613
Billy The Mountain,Old Ale,Upright Brewing Company,1.1923076923076923,1.0,1.5,-0.28735632183908044
Billy's Chilies Beer (Timberline Series),Chile Beer,Twisted Pine Brewing Company,-0.3846153846153847,-2.0,-1.75,-0.19157088122605365
Bink Blond,Blonde Ale - Belgian,Brouwerij Kerkom,-0.19230769230769235,-0.5,-0.25,-0.05363984674329502
Bink Bruin,Brown Ale - Belgian Dark,Brouwerij Kerkom,-0.19230769230769235,-0.5,-0.5,-0.11494252873563218
Birra MorettiBirra Moretti (Heineken),Lager - European Pale,Birra Moretti (Heineken),-0.5384615384615387,-0.2,-0.5,1.2222222222222223
Birra Peroni,Lager - Adjunct,Birra Peroni Industriale S.p.A.,-0.5,-1.2,-0.85,-0.34099616858237547
Birth Of Tragedy,Porter - Imperial,Hill Farmstead Brewery,1.153846153846154,1.5,0.75,-0.24521072796934865
Biscotti,Brown Ale - Belgian Dark,Lift Bridge Brewery,0.3846153846153847,-0.5,-0.5,-0.3218390804597701
Bishop Bob's Holy Smoke,Lager - Rauchbier,Dragonmead Microbrewery,-0.153846153846154,0.0,-0.25,-0.32567049808429116
Bishops Finger,Bitter - English Extra Special / Strong Bitter (ESB),Shepherd Neame Ltd,-0.23076923076923067,0.0,0.25,-0.0038314176245210726
Bison Organic Chocolate Stout,Stout - American,Bison Brewing,-0.3846153846153847,1.5,1.25,0.6053639846743295
Bison Organic Gingerbread Ale,Herb and Spice Beer,Bison Brewing,0.0,-1.5,0.25,0.07662835249042145
Bison Organic Honey Basil,Herb and Spice Beer,Bison Brewing,0.0,-1.5,0.25,-0.1417624521072797
Bitter,Bitter - English,Ridgeway Brewing,-0.7692307692307694,0.0,0.0,-0.06130268199233716
Bitter & Twisted,Pale Ale - English,Harviestoun Brewery Ltd.,-0.6923076923076923,0.0,0.25,0.5977011494252874
Bière De Garde,Farmhouse Ale - Bière de Garde,Choc Beer Co. / Pete's Place,0.3846153846153847,0.0,-0.25,-0.19923371647509577
Bière De Mars,Farmhouse Ale - Bière de Garde,Brewery Ommegang,0.19230769230769235,0.0,-0.25,0.6436781609195402
Bière De Mars,Farmhouse Ale - Bière de Garde,Jolly Pumpkin Artisan Ales,0.3846153846153847,0.0,-0.25,0.2835249042145594
Bière De Noël,Brown Ale - Belgian Dark,Brasserie Thiriez,-0.076923076923077,-0.5,-0.5,-0.19923371647509577
Bière Du Boucanier Red,Pale Ale - Belgian,Brouwerij Van Steenberge N.V.,0.3846153846153847,0.0,-0.25,0.0421455938697318
Bière Du Démon,Lager - European Strong,Les Brasseurs de Gayant,2.307692307692308,-0.5,0.25,-0.2413793103448276
Black,Stout - English,Lancaster Brewery Company Ltd,-0.5384615384615387,0.0,0.25,-0.31800766283524906
Black,Strong Ale - Belgian Dark,Allagash Brewing Company,0.576923076923077,0.5,0.75,1.5593869731800767
Black & Blue,Fruit and Field Beer,Dogfish Head Brewery,1.5384615384615388,-1.5,0.5,1.3448275862068966
Black Albert,Stout - Russian Imperial,De Struise Brouwers,2.6923076923076925,3.0,2.75,2.417624521072797
Black Ball Porter,Porter - Imperial,To Øl,0.7692307692307694,1.5,0.75,-0.3218390804597701
Black Bavarian,Lager - Schwarzbier,Sprecher Brewing Company,0.0,0.0,-0.25,1.260536398467433
Black Boss Porter,Porter - Baltic,BOSS Browar Witnica S.A.,1.307692307692308,0.5,0.5,0.5134099616858238
Black Butte Porter,Porter - American,Deschutes Brewery,-0.30769230769230765,0.0,0.25,3.6436781609195403
Black Cab,Stout - Irish Dry,Fuller Smith & Turner PLC,-0.576923076923077,1.0,0.25,-0.3448275862068966
Black Cabin Smoked Ale,Smoked Beer,Crown Valley Brewing & Distilling Co.,-0.153846153846154,0.0,-0.25,-0.32567049808429116
Black Cat Porter,Porter - Robust,Zero Gravity Craft Brewery / American Flatbread,-0.23076923076923067,0.5,0.25,-0.3333333333333333
Black CatMoorhouse's Brewery (Burnley) Ltd,Mild Ale - English Dark,Moorhouse's Brewery (Burnley) Ltd,-1.0000000000000002,0.0,-0.25,0.22988505747126436
Black Cherry Porter,Porter - Imperial,Short's Brewing Company,1.2307692307692306,1.5,0.75,-0.3371647509578544
Black Chocolate Stout,Stout - Russian Imperial,Brooklyn Brewery,1.5384615384615388,3.0,2.75,9.019157088122606
Black Creek Stout,Stout - English,Black Creek Historic Brewery,-0.3846153846153847,0.0,0.25,-0.31417624521072796
Black Douglas Ale,Scottish Ale,Broughton Ales Ltd,-0.30769230769230765,-1.1,-0.5,0.007662835249042145
Black Duck Porter,Porter - English,Greenport Harbor Brewing Company,-0.5,0.0,-0.25,-0.2950191570881226
Black Earth PorterGreat Dane Pub & Brewing Company (Downtown),Porter - Robust,Great Dane Pub & Brewing Company (Downtown),0.576923076923077,0.5,0.25,-0.22988505747126436
Black Fly Stout,Stout - Irish Dry,Gritty McDuff's Brewing Company,-0.7307692307692311,1.0,0.25,0.3448275862068966
Black Hatter,IPA - Black / Cascadian Dark Ale,New Holland Brewing Company,-0.19230769230769235,3.0,1.75,-0.14942528735632185
Black Hawk Stout,Stout - Irish Dry,Mendocino Brewing Company,-0.30769230769230765,1.0,0.25,1.2222222222222223
Black Ice,Bock - Eisbock,Aarhus Bryghus,0.9615384615384617,0.5,0.0,-0.3524904214559387
Black Jack (Bourbon Barrel Aged),Brown Ale - Belgian Dark,North by Northwest Restaurant & Brewery,-2.307692307692308,-0.5,-0.5,-0.2988505747126437
Black Lager (Černé Pivo),Lager - European Dark,Notch Brewing,-0.7692307692307694,-0.5,0.25,-0.3333333333333333
Black Licorice Lager,Lager - European Dark,Short's Brewing Company,0.7692307692307694,-0.5,0.25,0.1111111111111111
Black Magic Stout,Stout - Foreign / Export,Oggi's Pizza & Brewing Co.,0.6153846153846153,1.0,1.75,-0.19157088122605365
Black Magic Stout,Stout - Irish Dry,Empire Brewing Company,-0.4615384615384617,1.0,0.25,-0.3103448275862069
Black Marlin,Porter - American,Ballast Point Brewing Company,0.0,0.0,0.25,0.6245210727969349
Black Metal Farmhouse Imperial Stout,Stout - Russian Imperial,Jester King Craft Brewery,1.1923076923076923,3.0,2.75,0.25287356321839083
Black Mocha Stout,Stout - American,Highland Brewing,-0.3846153846153847,1.5,1.25,1.0344827586206897
Black OPS,Stout - Russian Imperial,Brooklyn Brewery,2.153846153846154,3.0,2.75,1.8620689655172413
Black Perle Dark India Pale Ale,IPA - Black / Cascadian Dark Ale,RJ Rockers Brewing Company,1.3461538461538463,3.0,1.75,-0.04980842911877394
Black Phoenix (Chipotle Coffee Ale),Stout - American,Bootlegger's Brewery,0.26923076923076933,1.5,1.25,-0.034482758620689655
Black Racer,IPA - Black / Cascadian Dark Ale,Bear Republic Brewing Co.,0.8076923076923077,3.0,1.75,-0.3448275862068966
Black Radish Dark Lager,Lager - Schwarzbier,Weeping Radish Eco Farm & Brewery,-0.26923076923076933,0.0,-0.25,-0.17624521072796934
Black Robusto Porter,Porter - Robust,Drake's Brewing Co.,0.11538461538461534,0.5,0.25,-0.3486590038314176
Black Rock Stout,Stout - Foreign / Export,Crossroads Brewing Company,0.5,1.0,1.75,-0.34099616858237547
Black Sun Stout,Stout - Irish Dry,Three Floyds Brewing Co. & Brewpub,0.19230769230769235,1.0,0.25,1.2567049808429118
Black Thunder,Lager - Schwarzbier,Austin Beerworks,-0.30769230769230765,0.0,-0.25,-0.3486590038314176
Black Toad Dark Ale,Brown Ale - English,Black Toad Brewing Co.,-0.26923076923076933,-0.5,-0.5,0.45977011494252873
Black Tuesday,Stout - American Imperial,The Bruery,5.192307692307693,3.0,2.25,1.103448275862069
Black Tusk Ale,Mild Ale - English Dark,Whistler Brewing Company,-0.3846153846153847,0.0,-0.25,-0.27586206896551724
Black Walnut Wheat,Wheat Beer - American Dark,Piney River Brewing Company,-0.576923076923077,-1.0,0.0,-0.3524904214559387
Black Wit-O,Wheat Beer - American Dark,No Label Brewing Company,0.3846153846153847,-1.0,0.0,-0.3448275862068966
Black Wych,Porter - English,Wychwood Brewery Company Ltd,-0.3846153846153847,0.0,-0.25,-0.011494252873563218
Blackbeary Wheat,Fruit and Field Beer,Long Trail Brewing Co.,-0.7692307692307694,-1.5,0.5,0.8275862068965517
Blackberry,Lambic - Fruit,Upland Brewing Company,0.0,-0.5,-0.7,-0.08812260536398467
Blackfriar,Scottish Ale,"Inveralmond Brewery Ltd., The",0.3846153846153847,-1.1,-0.5,0.0842911877394636
Blackheart,IPA - English,Three Floyds Brewing Co. & Brewpub,0.9615384615384617,1.5,1.25,0.735632183908046
Blackheart Stout,Stout - English,"Middle Ages Brewing Co., Ltd.",0.23076923076923067,0.0,0.25,-0.16475095785440613
Blackout Stout,Stout - Russian Imperial,Great Lakes Brewing Company,1.5000000000000004,3.0,2.75,3.310344827586207
Blackout Stout - Barrel-Aged,Stout - Russian Imperial,Great Lakes Brewing Company,1.3461538461538463,3.0,2.75,0.6666666666666666
Blaecorn Unidragon,Stout - Russian Imperial,Clown Shoes,2.115384615384616,3.0,2.75,-0.007662835249042145
Blanche De Bruxelles / Manneken Pis Belgian White,Wheat Beer - Witbier,Brasserie Lefèbvre SA,-0.576923076923077,-1.0,-0.75,0.5900383141762452
Blanche De Chambly,Wheat Beer - Witbier,Unibroue,-0.3846153846153847,-1.0,-0.75,3.2490421455938696
Blanche De Namur,Wheat Beer - Witbier,Brasserie Du Bocq,-0.576923076923077,-1.0,-0.75,0.13409961685823754
Blasphemy,Quadrupel (Quad),Weyerbacher Brewing Co.,2.2307692307692313,0.5,0.75,0.6168582375478927
Bleeding Buckeye Red Ale,Bitter - English Extra Special / Strong Bitter (ESB),Elevator Brewery & Draught Haus,-0.11538461538461534,0.0,0.25,-0.25287356321839083
Blessed Thistle,Gruit / Ancient Herbed Ale,"Cairngorm Brewery Company, The",-0.576923076923077,-2.0,-1.75,-0.32567049808429116
Bligh's Barleywine Ale,Barleywine - English,Dry Dock Brewing Co.,1.5384615384615388,2.0,1.25,-0.16475095785440613
Blind Ambition,Brown Ale - Belgian Dark,Ladyface Ale Companie,0.153846153846154,-0.5,-0.5,-0.3448275862068966
Blind Faith,IPA - English,Magic Hat Brewing Company,0.076923076923077,1.5,1.25,1.3026819923371646
Blind Pig,IPA - American,Russian River Brewing Company,0.09615384615384617,3.0,1.75,4.015325670498084
Blithering Idiot,Barleywine - English,Weyerbacher Brewing Co.,1.9615384615384617,2.0,1.25,2.467432950191571
"Bloed, Zweet & Tranen",Smoked Beer,Brouwerij De Molen,0.9230769230769234,0.0,-0.25,-0.2720306513409962
Blond,Blonde Ale - Belgian,Brasserie de l'Abbaye du Val-Dieu,0.0,-0.5,-0.25,0.0038314176245210726
Blond,Blonde Ale - Belgian,Brouwerij Hof Ten Dormaal,0.7692307692307694,-0.5,-0.25,-0.21455938697318008
Blonde Ale,Blonde Ale - American,Thomas Hooker Brewing Company,-0.5384615384615387,-0.5,-0.5,0.15708812260536398
Blonde Bock,Bock - Maibock,Gordon Biersch Brewery Restaurant,0.3846153846153847,0.0,0.15,0.22988505747126436
Blonde Doppelbock,Bock - Doppelbock,Capital Brewery,0.6923076923076923,-0.3,-0.4,0.3793103448275862
Blonde Double MaiBock,Bock - Maibock,Stoudts Brewing Co.,0.3846153846153847,0.0,0.15,0.31417624521072796
Blonde Lager,Lager - Helles,Rahr & Sons Brewing Company,-0.4615384615384617,-0.2,-0.5,-0.06513409961685823
Bludgeon Yer Eye PA,IPA - Black / Cascadian Dark Ale,Short's Brewing Company,-0.3846153846153847,3.0,1.75,-0.17624521072796934
Blue,Fruit and Field Beer,SweetWater Brewing Company,-0.423076923076923,-1.5,0.5,0.5210727969348659
Blue Bridge Coffee Stout,Stout - American,Coronado Brewing Company,-0.23076923076923067,1.5,1.25,-0.3486590038314176
Blue Fin Stout,Stout - Irish Dry,Shipyard Brewing Co.,-0.5,1.0,0.25,0.5095785440613027
Blue Label Ale,Mild Ale - English Pale,Simonds Farsons Cisk Plc.,-0.5,-0.5,-0.5,-0.32950191570881227
Blue Moon Belgian WhiteCoors Brewing Company (Molson-Coors),Wheat Beer - Witbier,Coors Brewing Company,-0.23076923076923067,-1.0,-0.75,5.383141762452107
Blue Moon Spring Blonde Wheat AleCoors Brewing Company (Molson-Coors),Wheat Beer - American Pale,Coors Brewing Company,-0.23076923076923067,-1.0,0.0,-0.12260536398467432
